price,X,Y,bedrooms,bathrooms,sqft_lot,grade,sqft_living15,sqft_lot15
440000,-122.073,47.752,4,2.75,56192,8,2510,44866
420000,-122.197,47.7196,5,1.5,10880,7,1670,9750
302000,-122.204,47.3289,3,2.5,9492,8,2180,9184
350000,-122.163,47.4265,4,1.75,7336,8,2030,8183
667000,-121.953,47.2407,3,1.75,478288,8,2960,217800
645000,-122.344,47.6546,3,2,4218,7,1670,4000
430000,-122.205,47.5204,4,2.75,5400,7,1630,5400
413000,-122.373,47.566,4,1,6000,7,1500,4800
420000,-122.168,47.6775,3,1,7300,7,1240,8260
495000,-122.126,47.6977,3,2.25,8050,7,1780,7200
2190000,-122.229,47.6193,4,4.5,13162,10,3010,12163
965000,-122.03,47.5617,4,2.5,17411,10,3510,16153
500000,-122.335,47.7289,4,2.5,5001,8,1950,4680
636100,-122.357,47.6438,3,1,6000,7,1960,4000
720000,-122.017,47.5632,4,2.5,12648,9,2560,12648
298000,-122.323,47.3321,3,1.75,12825,8,2076,11200
409000,-122.38,47.6916,2,1.75,4000,6,1060,4000
370000,-122.164,47.3515,4,2.5,5706,9,2760,5749
230000,-122.369,47.3054,5,1,9000,7,1200,8346
290000,-122.324,47.7365,3,2,6685,7,1300,8138
420000,-122.382,47.3103,4,2.25,9840,8,2800,8374
917000,-122.093,47.5533,4,2.5,10891,10,3820,13521
957000,-122.405,47.6464,5,3.25,5000,10,3160,5746
482000,-122.053,47.6198,3,2.25,21485,7,1680,21485
488000,-121.767,47.4831,3,1.75,14734,9,2300,21618
760369,-122.182,47.5463,5,2.5,4712,9,2870,6768
170000,-122.281,47.4727,2,1,18540,8,1700,9355
625000,-122.135,47.5621,3,2.5,10021,8,2690,10183
357000,-122.191,47.73,3,1.5,6750,7,1590,7400
583000,-122.025,47.6336,3,2.25,8276,8,1920,8276
173250,-122.303,47.4849,3,2,9097,7,1360,10125
414050,-122.332,47.7273,4,2,10331,7,1400,9434
400000,-122.394,47.5715,3,1.75,6150,6,1360,6150
537000,-122.056,47.606,3,2,27003,8,2400,27003
465000,-122.217,47.727,4,2.25,7500,7,2080,7700
425000,-122.173,47.5138,3,2.25,9682,8,2100,9536
445000,-122.108,47.6289,4,2,21780,6,2070,12054
179950,-122.349,47.3277,2,1,9000,6,1040,9600
275000,-122.298,47.2778,3,2.5,7230,7,1720,6537
190000,-122.242,47.2649,4,2.5,13493,7,1430,11463
385000,-122.292,47.5549,3,1.75,5520,7,1330,5196
303000,-121.89,47.5671,4,1,9583,6,1200,11325
165000,-122.163,47.4688,3,1,7503,6,1230,9504
600000,-122.363,47.6729,2,2,5000,6,2190,5000
710000,-122.085,47.5462,3,2.25,65775,8,3130,72309
875000,-122.015,47.6375,5,3.25,21455,10,3280,22393
269950,-122.001,47.3293,3,2.5,9743,7,1810,9601
838000,-122.131,47.7232,4,2.5,42998,9,3350,42847
670500,-122.317,47.6406,4,2,6750,7,2370,4500
420000,-122.329,47.7438,4,1.5,9391,7,1780,9390
370000,-122.189,47.356,3,1.5,161913,7,1930,12548
360000,-122.337,47.7748,3,1.75,7200,7,1650,7392
562500,-122.226,47.7326,4,2.5,8721,8,2260,8268
360500,-122.315,47.4113,3,2.5,11525,8,1950,9680
389999,-122.072,47.5342,3,2.25,1471,7,1410,1399
450000,-122.044,47.5221,4,3,13140,7,1900,11160
247500,-122.323,47.3258,4,2,8400,7,1280,8415
208000,-122.338,47.4933,3,1,6240,5,1410,6240
455000,-122.172,47.7257,3,2.5,7309,7,2060,9681
379400,-122.361,47.7172,4,1.75,7680,7,1530,7680
190000,-121.829,47.5295,3,1.5,40039,6,980,6000
326188,-121.966,47.64,3,1,8800,7,1600,12210
168000,-122.366,47.5264,2,2.5,2174,7,1380,1919
314000,-122.03,47.3781,4,2.5,8990,8,2980,6718
630000,-121.987,47.4634,4,2.75,37277,9,2390,39299
550000,-122.118,47.6008,3,1.75,8957,7,1340,8780
530000,-122.064,47.647,4,2.25,15086,8,2100,10927
637500,-122.193,47.6556,3,1.75,10685,7,3340,10390
400000,-122.366,47.566,3,2.5,2815,8,1390,3700
700000,-122.281,47.7188,5,2.75,9825,8,2120,8400
272000,-121.986,47.1952,3,2.5,8512,7,1580,8512
600000,-121.878,47.5383,4,2.5,6474,8,2870,6968
450600,-122.394,47.5513,2,1,7020,7,1310,7072
550000,-122.385,47.5287,3,2.25,8095,10,1940,5635
225000,-122.006,47.2051,3,1,8407,6,1250,8658
132825,-122.087,47.3615,3,1.5,5200,6,1120,5200
219950,-122.087,47.3615,3,1.5,5200,6,1120,5200
580000,-122.287,47.6875,5,2,6000,7,1700,6000
568000,-121.993,47.6751,3,1.75,213008,7,2860,208652
406000,-122.225,47.737,3,1.75,6017,7,1630,7381
469000,-122.367,47.6849,3,1.75,2400,7,1080,4560
415000,-122.174,47.4947,3,2.5,6045,8,2040,6392
390000,-122.138,47.5643,3,1.5,13991,7,1520,11465
251000,-122.298,47.3334,3,1.75,10125,8,1520,9720
750000,-122.38,47.5219,3,2.5,6750,9,1770,6387
845000,-122.283,47.6144,4,2.5,5071,9,1940,5071
350000,-122.111,47.484,3,1.5,17640,7,1860,17820
322000,-122.339,47.7049,3,1,5864,7,1509,5864
664500,-122.196,47.7638,4,2.25,9210,8,2580,9660
988000,-122.355,47.643,3,1.75,3800,8,2190,3880
625000,-122.342,47.6889,2,1.75,4000,7,1270,5700
675000,-122.164,47.5699,2,1,36478,6,2800,11141
503000,-122.05,47.522,3,1.75,9827,7,2150,9827
431000,-122.338,47.4394,4,2.25,10500,8,2080,11019
250000,-122.207,47.4185,3,1.75,10230,7,1590,10800
268500,-122.174,47.3901,4,2.5,4237,8,2100,4575
1070000,-122.372,47.7602,6,3.25,21400,9,3560,24338
295000,-122.172,47.4753,4,2.5,4539,7,1710,7200
780000,-122.215,47.5423,3,2.25,11782,8,2700,11782
354000,-122.183,47.4166,3,2.5,15817,8,1990,15817
305000,-122.35,47.7206,2,1,7250,6,1270,7250
733000,-122.109,47.7048,5,2.75,4425,8,2940,6581
640000,-122.194,47.6006,4,2.75,11894,8,2390,9450
840000,-122.249,47.5889,4,2.5,9600,8,2140,6300
1480000,-122.28,47.6548,5,3.25,10300,10,2690,7200
525000,-122.364,47.7261,3,1,8100,8,2130,8100
625000,-122.127,47.6557,4,2.75,11180,7,2400,9627
350000,-122.305,47.6074,3,2,3600,8,1480,3600
650000,-122.357,47.6901,4,2.75,4160,8,1470,4140
435000,-122.374,47.5682,2,1,4000,7,1690,4000
660000,-122.179,47.5728,3,1,9622,8,1580,9714
350000,-122.056,47.6614,3,1,12877,6,1490,12150
435000,-122.353,47.5331,3,2.5,6000,8,2060,6000
375900,-122.362,47.3222,6,1.5,33740,8,2010,28200
272000,-122.312,47.2579,3,3,10500,8,1670,9800
233000,-122.382,47.3035,3,1.75,7800,7,1310,7865
500000,-122.384,47.5681,4,1.5,5750,7,1360,5750
540000,-122.298,47.7611,4,1.75,9322,8,1910,10026
712000,-122.086,47.6627,3,2.5,4094,9,2095,4442
425000,-122.15,47.4998,4,2.5,4504,7,2950,4504
242000,-122.29,47.4807,3,1.75,6099,7,1330,6099
515000,-122.197,47.7645,5,3.25,9629,7,2150,10500
415000,-122.177,47.5381,4,1.75,7700,7,1310,7700
375000,-122.323,47.3438,3,2.75,9600,8,2680,9896
182500,-122.275,47.3337,3,1,7194,7,1530,7200
310000,-122.309,47.3962,3,1.5,10379,7,2240,11328
360000,-122.39,47.5535,3,1.75,6000,7,1610,6000
889000,-122.025,47.6797,4,3.5,9555,9,3920,8598
450500,-122.372,47.6866,2,1,3698,7,1900,5000
342000,-122.201,47.3594,4,2.25,3541,9,1757,3547
413000,-122.375,47.7753,3,2,3451,8,1800,3451
960000,-122.026,47.5956,5,4,15200,10,4100,19036
180000,-122.321,47.762,2,1,9370,7,1060,9352
770000,-122.062,47.6073,4,2.5,14910,10,3280,14910
224400,-122.023,47.3129,3,1.75,7200,7,1280,7200
280000,-122.289,47.4454,3,1.5,8861,7,1080,9425
500000,-122.047,47.531,3,2.5,2575,8,1670,2897
153000,-122.339,47.4811,2,1,9000,6,1230,9000
385000,-122.352,47.7067,3,2.25,4833,7,1580,5134
325000,-122.36,47.7017,2,1,5534,7,1050,5534
315000,-122.225,47.2959,4,3,4191,7,890,4288
294999,-122.188,47.3635,4,2.5,9760,7,1580,9614
175000,-122.283,47.3095,3,1.75,17003,8,1820,14806
299000,-122.283,47.3095,3,1.75,17003,8,1820,14806
146000,-122.322,47.4816,2,1,9750,6,1670,9750
290000,-122.35,47.7757,3,2.25,10336,7,1420,10260
1780000,-122.403,47.6348,3,3.25,7800,10,3030,6600
367500,-122.27,47.5614,2,1,4800,6,1040,4800
535000,-121.972,47.7298,4,2.5,15099,8,2500,14564
334999,-121.913,47.6553,3,2.5,13816,7,1630,18750
655000,-122.397,47.6535,3,1.75,5520,7,1720,5760
1300000,-122.22,47.5651,4,3.5,10125,8,2570,10125
480000,-122.167,47.7691,4,2.25,11200,7,2090,10563
465000,-122.377,47.5509,3,1.5,4720,7,1280,4720
297950,-122.155,47.449,3,2,10800,7,1480,8840
590000,-122.296,47.6102,3,2,3600,7,1680,3695
805000,-122.399,47.6707,4,2.75,6000,8,1760,6000
204250,-122.374,47.2981,3,2.25,7708,7,1580,8063
500000,-122.004,47.5691,3,2.25,4561,8,1810,4770
490000,-122.153,47.3816,4,2.5,12696,9,3480,14175
2500000,-122.216,47.6227,4,3.75,14850,9,4780,18480
750000,-122.42,47.4,3,2.5,69351,9,2350,41433
405000,-122.281,47.7735,4,2.5,20894,9,2440,15815
209995,-122.166,47.4934,2,1,7303,5,960,6060
680000,-122.034,47.5851,4,2.5,8399,9,2520,6890
355000,-122.291,47.7107,3,1.75,7740,6,1240,7740
280000,-122.332,47.4834,2,1,6600,6,1240,6600
385000,-122.267,47.7675,3,2.25,11500,7,1800,11500
505000,-122.176,47.5472,4,2.75,9778,8,2140,11321
429900,-122.31,47.2655,4,3.25,8897,9,2490,8638
560000,-122.229,47.7099,4,2.5,9874,9,2670,9782
231000,-122.094,47.3661,3,2,4875,7,1640,5200
135000,-122.353,47.5188,2,1,5217,6,760,4440
800000,-122.361,47.6678,4,3,4895,8,1570,2153
420000,-122.163,47.4954,3,2.5,8622,8,1950,8603
360000,-122.216,47.708,3,1,9600,7,2020,9600
642000,-121.991,47.5717,4,2.5,8780,9,2780,8357
379950,-122.095,47.6836,3,2,5077,7,1070,3471
745000,-122.174,47.5968,3,1.75,11041,9,2530,11041
630000,-122.294,47.5841,4,2,3240,9,1820,4000
250000,-122.196,47.4029,3,2.5,7200,7,1770,7396
275000,-122.164,47.767,3,1,9798,7,1210,9870
435000,-122.269,47.5282,6,3,4290,7,3040,6000
175000,-122.349,47.5136,2,1,8174,5,1250,8046
560000,-122.362,47.6635,4,1.75,3880,7,1390,3880
325000,-122.234,47.7157,4,2.25,9680,7,2000,9790
1190000,-122.312,47.6258,3,2.75,5568,9,2810,5568
399950,-122.213,47.4188,3,2.5,10431,9,2590,10078
752000,-122.151,47.5333,4,2.5,10382,9,2980,10547
1200000,-122.121,47.7497,4,3.5,43560,10,2860,36460
400000,-122.263,47.7635,4,1.5,11026,7,1760,10283
240000,-122.327,47.5255,3,2,6000,7,1140,6000
640000,-122.032,47.5957,5,2.5,4759,8,2550,4759
564450,-122.174,47.512,3,2.5,6174,9,2730,7266
300000,-122.026,47.4743,3,1.5,82764,6,1680,199069
286000,-122.123,47.3684,3,2.5,4226,8,1800,5559
531800,-122.032,47.6783,3,2.5,5344,7,2410,5080
502000,-122.215,47.7271,4,2.25,10943,7,2350,9000
993500,-122.219,47.5563,4,2.25,23321,10,2820,10871
450000,-122.133,47.5741,3,1,10000,7,1450,10000
997950,-121.883,47.5352,4,3.5,117176,9,2610,5251
526000,-122.378,47.5566,3,1,5250,7,1490,5250
335000,-122.36,47.4601,3,1.75,8298,7,1700,10830
187250,-122.318,47.4939,2,1,14700,6,1320,14700
735000,-122.305,47.6809,3,2.25,6000,7,1570,5000
425000,-122.295,47.7028,3,1,8400,7,1740,7020
110000,-122.051,47.4235,3,1,53143,6,1820,217800
305000,-122.164,47.4852,3,2,7697,7,1540,7529
212000,-122.193,47.4562,3,1,9450,6,1300,13500
1380000,-122.237,47.5323,5,4.25,18827,10,3600,25120
298950,-122.223,47.3812,5,2.25,11505,8,2350,11505
525000,-122.173,47.7001,3,1.75,8136,7,1330,8136
707000,-121.989,47.5886,4,3.25,7081,9,3120,6094
695000,-122.12,47.5527,3,2.75,12063,10,2850,8469
796500,-122.12,47.5527,3,2.75,12063,10,2850,8469
420000,-122.186,47.7404,4,2.5,8100,7,1770,8071
625000,-122.154,47.6078,5,2.5,21208,8,2550,20409
620000,-122.172,47.595,3,1.75,9900,8,2410,8800
1450000,-122.235,47.6232,5,2.75,19865,9,2970,19862
549950,-122.081,47.7726,5,2.5,54380,9,2560,49044
275000,-122.18,47.5049,4,2,10920,5,1500,11902
705000,-122.388,47.7691,3,2.5,7200,9,2300,7200
197000,-122.28,47.3324,3,1.75,7735,7,1580,7503
265000,-122.189,47.3871,3,1.75,8126,8,1730,7954
297000,-122.363,47.4663,4,1.75,5341,7,1540,6916
207500,-122.142,47.3234,3,1.75,12528,7,1340,11039
410000,-122.34,47.7047,3,2.5,1418,8,1509,1991
268000,-122.187,47.397,3,2,8416,7,1600,8308
330000,-122.059,47.2194,4,1.75,50094,6,1720,50094
417500,-122.359,47.7024,3,1,7491,6,1800,2267
760000,-122.151,47.5569,4,2.25,8500,8,2470,9100
499000,-122.374,47.6457,3,2.5,1326,8,1680,1592
620000,-122.092,47.5644,4,2.5,7683,8,1980,8485
315000,-122.194,47.3608,3,2.5,6837,7,1850,6209
624950,-122.178,47.6874,3,2.5,4730,8,1980,5010
525000,-122.052,47.5247,3,2.25,12350,7,1920,13608
300000,-122.162,47.7248,2,1.5,3927,7,1400,3425
299900,-122.385,47.3203,4,2.75,7200,8,2350,7600
299000,-122.22,47.3783,3,2.5,10119,7,2110,10119
1880000,-122.236,47.6245,4,2.75,19542,10,3480,19863
265000,-122.212,47.289,4,1.75,10588,6,1530,10587
280000,-121.84,47.5319,2,1.75,158558,6,1800,3572
124740,-122.143,47.3224,3,1,15600,6,1320,9800
1090000,-122.169,47.6611,3,2.75,34850,9,3920,36740
1970000,-122.303,47.631,8,3.5,6480,10,4440,8640
219000,-122.3,47.5046,4,1,5339,6,1280,7048
569950,-122.389,47.5807,5,1,6250,8,1420,6250
212500,-122.331,47.4905,2,2,21712,6,1790,9199
680000,-122.169,47.5849,3,2.25,8316,7,1780,8400
1460000,-122.305,47.6275,4,1.5,6900,9,2420,6900
300000,-122.238,47.7303,3,1,7700,7,1250,7700
629950,-122.374,47.6424,3,2.5,1683,9,1610,1249
349900,-121.744,47.4701,2,1.75,9230,6,1550,10856
690000,-122.039,47.5976,4,2.5,6235,8,2670,4410
1450000,-122.187,47.6771,5,4,11334,10,2640,9401
1290000,-122.232,47.5327,3,2.5,12625,11,3470,12331
696000,-121.73,47.4776,4,3.5,38546,9,2860,34284
650000,-122.082,47.6723,3,2.25,60112,8,2060,120225
640000,-122.06,47.6083,3,3.5,10800,8,2380,11310
499950,-122.054,47.3727,5,2.5,23809,9,2500,15778
490000,-122.127,47.3623,4,2.5,8387,10,3370,8869
685000,-122.067,47.5362,5,2.5,5635,9,3670,6087
387500,-122.376,47.512,4,1,7140,6,1090,6300
401750,-122.382,47.5619,2,1.5,1236,8,1170,1888
254950,-122.046,47.3676,4,2,8800,7,1630,8800
500000,-122.006,47.4663,4,2.25,36680,8,2410,36680
856500,-122.107,47.7048,4,2.5,8147,10,3290,7467
552000,-122.296,47.6724,3,1,5000,6,1630,4600
506500,-122.218,47.7278,4,2.5,7200,7,2070,7200
500000,-122.013,47.5754,3,2.25,4539,8,1960,4808
280000,-122.32,47.5123,4,2.75,10160,7,1740,10080
308000,-121.746,47.4635,3,1.75,11475,7,1630,11475
613500,-122.02,47.5713,3,2.5,7035,8,2270,7192
255000,-122.037,47.3433,3,1.75,9720,7,1550,9750
545000,-121.869,47.6223,3,2.5,136343,10,3080,215186
620000,-122.02,47.5832,4,2.5,34498,7,1920,22474
450000,-122.373,47.5314,3,1.75,6800,7,990,6800
279000,-122.189,47.4002,4,1.75,7275,7,1840,7275
625000,-122.015,47.5463,3,2.5,3200,9,2250,3200
274950,-122.116,47.3776,3,1.75,7415,7,1650,8585
423000,-122.378,47.5233,3,1.75,6038,7,1700,6040
350000,-122.255,47.7598,2,1,5820,6,952,5820
305000,-122.278,47.3352,4,1.75,10140,7,1450,7800
368000,-122.329,47.4109,3,1.75,11340,7,1830,8650
232000,-122.349,47.323,3,1.75,6604,7,1440,6682
250000,-122.294,47.5333,4,3,2500,7,1830,6900
220000,-122.172,47.4528,3,1.75,8917,7,1420,7938
435000,-122.363,47.6753,3,2,2500,7,1630,3800
350000,-122.371,47.5245,2,1,7680,6,1080,7680
206325,-122.167,47.4572,5,2.5,10202,7,1720,8478
339000,-122.167,47.4572,5,2.5,10202,7,1720,8478
399000,-122.161,47.5078,4,2.5,7355,7,1750,7200
529000,-122.396,47.6571,2,1,7667,6,1330,6462
640000,-122.019,47.5992,4,2.5,7722,9,2970,8683
735000,-122.389,47.6765,4,2.5,2550,8,1270,3060
378000,-122.297,47.7255,5,2.5,8015,8,460,18000
775000,-122.292,47.5972,3,2,7200,8,2040,5900
2250000,-122.282,47.6288,3,4.25,7800,11,4270,7800
1350000,-122.33,47.6875,4,4.5,7440,9,1360,5580
380000,-122.241,47.7089,4,2.5,11500,8,2020,10918
624900,-122.241,47.7089,4,2.5,11500,8,2020,10918
379770,-121.998,47.5472,3,2.5,1779,8,1470,1576
340000,-122.071,47.7427,3,1.75,16200,8,1160,10565
515500,-122.14,47.4863,4,2.75,8126,8,2830,7916
600000,-122.293,47.6725,4,2.25,7125,7,1980,4750
400000,-121.903,47.7652,1,1,60984,6,1620,24225
364000,-122.321,47.7429,4,1,11383,6,1290,11213
440000,-122.15,47.5123,4,2.5,7526,8,1980,7526
285000,-122.296,47.7257,2,1,6240,6,1530,8000
669000,-122.292,47.6204,3,1,4500,7,1530,4500
475000,-122.292,47.7139,4,2,13468,7,1470,8675
747000,-122.341,47.6589,2,1,4000,7,1560,4000
317000,-122.372,47.5532,3,1.5,5750,7,1060,5750
390000,-122.311,47.7116,2,1,8164,6,1580,9095
1070000,-122.371,47.674,4,2.5,5000,9,1660,5000
1210000,-122.358,47.6586,4,2.75,5500,9,1620,5500
580000,-122.379,47.6831,3,1.75,5100,7,1250,4080
518000,-122.178,47.5592,4,2.5,10244,8,2070,9683
147500,-122.117,47.375,3,1.75,6552,7,1010,6552
555000,-122.177,47.5429,4,2.25,8125,8,1980,8700
427500,-122.342,47.6341,2,2,934,8,1090,1376
1740000,-122.38,47.7624,3,2.5,32093,10,3810,26400
265950,-122.133,47.374,3,2.5,3840,7,2060,4384
247500,-122.34,47.7172,2,1,6046,6,990,6790
244000,-122.348,47.4972,4,1,8960,6,1160,7680
578550,-122.012,47.5669,3,2.5,6602,8,2330,7795
451000,-121.998,47.5532,4,2.5,3315,7,1650,2051
489000,-122.034,47.7177,2,1.75,4220,8,1350,4479
190000,-121.909,47.6888,2,1,1164794,5,1680,16730
475000,-122.144,47.754,3,3,18900,7,2270,16000
485000,-122.349,47.6872,3,2,4080,7,1420,4590
530000,-121.957,47.5453,3,2.75,45738,8,2440,189100
379000,-122.17,47.3842,4,2.5,10155,9,2770,10155
1630000,-122.218,47.6458,5,2.5,16583,9,3740,17853
739000,-122.304,47.6374,3,1.75,5160,8,2220,5960
189950,-122.082,47.3665,3,1,6460,6,920,4770
637500,-122.009,47.546,4,3,4468,8,2330,3541
2230000,-122.38,47.7067,3,3,16740,9,3220,12528
209950,-122.352,47.3212,3,1,8800,7,1370,10112
460000,-122.283,47.7132,3,1,7000,6,1050,7000
543500,-121.87,47.5373,4,2.5,5835,8,2420,5817
376000,-122.029,47.3772,4,2.75,5773,8,2420,6200
430000,-121.999,47.5478,3,2.25,1703,8,1380,1107
515000,-122.345,47.4413,4,2.5,39049,7,2400,14605
580000,-122.39,47.6775,7,2.75,2400,6,1340,3825
600000,-122.089,47.5584,5,3.5,16846,9,3330,13000
476800,-122.136,47.7265,3,1.75,43700,6,2070,43995
815000,-122.325,47.6618,3,1.5,3570,8,1580,3570
455600,-121.871,47.5382,3,2.5,8252,7,2420,5818
270000,-122.105,47.4936,3,1,9514,7,1010,9514
1200000,-122.364,47.6346,5,4,2800,10,1530,3600
525000,-122.364,47.6358,2,1.5,3600,7,1340,3600
242000,-122.29,47.4051,3,1.75,9645,7,1440,9893
715000,-122.028,47.5535,4,2.5,30500,8,2650,30500
475000,-121.867,47.5336,3,2.75,3938,8,1890,4142
370000,-122.185,47.4286,4,3,5511,8,2010,5600
788600,-122.025,47.6818,4,2.75,7200,9,3920,7666
160000,-122.234,47.3877,2,1,13100,6,910,5080
800000,-121.911,47.6294,5,1.75,501376,7,1710,87120
520000,-122.002,47.5693,4,3,5085,8,2130,5142
725000,-122.388,47.5239,3,1.75,4000,8,2140,5000
335000,-122.267,47.5282,4,1,6500,7,2380,6000
919000,-122.027,47.5604,4,2.5,17133,10,3530,17026
425000,-122.197,47.3411,3,2.75,13929,9,2150,14048
420000,-122.317,47.7723,5,2.5,14395,7,1830,8700
905000,-122.129,47.733,4,3,47959,10,3370,38896
435000,-122.271,47.5631,2,1,7200,7,1390,6000
438000,-122.034,47.682,3,2.5,3031,7,1560,3070
725000,-122.163,47.6846,4,2.75,7505,8,2670,7506
840000,-122.289,47.666,4,1.75,4000,8,2040,4000
425500,-122.108,47.6345,3,2.5,2752,8,1850,2778
853505,-122.228,47.7019,3,2.5,14890,9,3740,14890
398000,-122.033,47.3364,2,1,10945,5,2020,15180
418500,-121.884,47.5415,3,2.5,4399,7,2060,4399
826000,-122.353,47.6312,3,1.5,5000,9,2560,5000
742000,-121.981,47.5943,4,2.5,10986,10,3540,10986
180000,-122.197,47.4336,4,1,18581,6,1770,18581
286000,-122.373,47.3003,4,1.75,8400,8,2410,7700
421200,-122.035,47.6821,3,2.5,3060,7,1650,3060
390000,-122.033,47.3778,3,3,14141,8,2480,10667
739000,-122.122,47.5656,4,2.5,6737,9,2750,7950
499900,-122.033,47.5338,4,3,12196,7,1500,6534
670000,-122.292,47.744,3,2.25,13805,8,2060,12304
842500,-122.306,47.6321,3,2.25,3996,8,2970,4320
492500,-122.505,47.4422,2,2.25,80400,7,1600,198414
836500,-122.265,47.558,3,2.5,7200,9,2230,7200
334000,-122.397,47.6485,2,1,1818,7,1570,1830
179900,-122.14,47.3238,3,1,9920,6,1270,9680
563000,-122.342,47.6881,3,2,5289,7,1310,5535
310000,-122.031,47.3673,3,2.5,6300,7,2100,6525
335000,-122.356,47.7595,4,2.25,8817,7,1880,8817
499950,-122.356,47.7595,4,2.25,8817,7,1880,8817
658500,-122.333,47.6872,2,1,5101,8,1410,4224
297000,-122.29,47.7222,2,1.5,1650,7,1430,1650
725000,-122.325,47.6629,6,1.75,4080,8,2030,4080
780000,-122.069,47.6302,3,2.25,82031,6,2590,53024
252500,-122.32,47.7192,3,1,6127,7,1610,6127
330000,-122.385,47.5617,3,2.5,1155,7,1120,2594
525000,-122.204,47.7394,3,2.5,9610,9,2450,9608
365000,-122.063,47.6186,2,1.75,7500,7,1280,7500
500000,-122.401,47.5821,4,3,9104,7,1630,4950
179950,-122.081,47.3648,3,1,4875,6,960,5200
440000,-121.698,47.4826,3,2,32379,7,2290,43560
145000,-122.362,47.4982,1,0.75,9750,4,1550,9924
331000,-122.199,47.3623,4,3,5701,8,2075,5720
780000,-122.351,47.6767,3,2.25,3000,9,1430,4712
855000,-122.331,47.6854,3,1.75,4000,7,1880,4000
225000,-122.304,47.3532,3,2.25,7739,8,1650,6033
199000,-122.319,47.3331,3,1,9100,7,1180,7220
550000,-122.035,47.5747,3,1.75,35200,8,2590,37500
1430000,-122.356,47.6437,4,4.25,6000,11,2160,4080
805000,-122.295,47.6747,3,2,4500,8,2060,4500
261000,-122.067,47.3585,3,1.5,29308,7,1790,37531
347000,-122.117,47.6889,3,1,9198,7,1430,8370
390000,-122.232,47.7281,3,2.25,10240,7,1520,9394
436000,-122.217,47.754,4,2.5,3899,7,2460,4057
1800000,-122.224,47.6312,5,3.25,20005,10,3450,20176
557000,-122.393,47.6693,3,2.5,1587,8,1500,1527
135000,-122.297,47.3698,3,1,9600,7,1240,9198
425000,-121.97,47.7334,3,2.5,14036,8,2450,14025
648752,-122.233,47.5767,3,2.25,9953,8,2340,9600
1390000,-122.212,47.6408,4,3,20001,9,2990,20098
630100,-122.2,47.6999,4,2.75,11356,7,1770,11357
739000,-121.962,47.6586,4,2.5,246114,9,2750,60351
269000,-122.338,47.7316,3,1.5,2625,7,1230,5250
250000,-122.189,47.496,3,1,5038,6,1140,5038
475000,-121.887,47.5369,5,2.75,5298,7,2440,5250
290000,-122.366,47.6846,1,1,5700,6,1100,4560
219000,-122.219,47.3171,3,1,10639,7,1470,10600
416000,-122.372,47.6914,2,1,6650,6,1250,6650
179000,-122.274,47.4488,2,1,8914,6,1100,8916
302000,-122.303,47.282,4,2.75,9120,7,1790,7627
565000,-122.195,47.6689,4,2,8281,7,2560,8281
281700,-122.198,47.3943,3,1,8316,7,2030,8295
480000,-122.338,47.661,2,1,3420,7,2050,3420
775000,-122.053,47.5172,4,2.5,15358,9,3020,15522
375000,-122.321,47.7444,3,1.75,11224,7,1570,11052
345000,-121.747,47.4704,3,1.5,13860,7,1390,11860
300000,-122.209,47.4655,3,3,9375,8,1800,9375
364950,-122.12,47.4496,4,2.5,2992,8,1900,2957
410000,-122.192,47.4821,3,3.25,7819,8,2400,7727
231000,-122.396,47.3111,3,1.75,8817,7,2000,8028
445000,-122.193,47.5168,3,2,8702,9,2250,9890
530000,-122.198,47.5959,2,2.5,779,7,1780,794
353500,-122.316,47.5872,3,2.5,972,8,1270,925
209950,-122.323,47.3146,3,1.5,11130,7,1380,9200
650000,-122.274,47.565,3,1.75,7200,8,1820,7200
325000,-122.382,47.5319,2,1,4239,7,1120,4494
257000,-122.166,47.3823,3,2.25,9516,8,1870,8165
337000,-122.131,47.3745,4,2.5,5970,7,1970,4919
541000,-121.998,47.5499,3,2.5,4038,8,1700,3365
577500,-122.034,47.6217,3,2.5,10879,9,2400,9536
560000,-122.389,47.5198,3,2.5,5128,8,2510,5330
979700,-122.32,47.6507,5,3,5500,7,1890,5500
750000,-122.115,47.6154,5,3,8560,8,2040,8560
407500,-122.322,47.6358,2,1,2971,7,1440,4000
530000,-122.281,47.684,4,1.75,5000,7,1290,5000
235000,-122.195,47.292,4,1.75,9350,7,1910,8400
715000,-122.359,47.6886,4,2.5,3840,7,1400,3840
795000,-122.13,47.5878,5,3,10000,7,2520,10000
465000,-122.335,47.3367,4,2.5,9653,9,2100,10454
287600,-122.28,47.343,3,2.5,8251,7,1540,8588
630000,-122.153,47.6025,6,3,9328,8,2470,9454
445000,-122.232,47.7275,3,2.25,6449,7,1620,7429
490000,-122.144,47.752,4,2.25,16200,8,2370,16000
565000,-122.392,47.5257,3,1.75,5000,8,1980,5000
330000,-122.365,47.5248,3,2.5,1844,8,1740,1789
463000,-122.229,47.495,4,2.75,6000,7,2230,6000
1870000,-122.228,47.5309,5,4,15175,10,3510,13500
219500,-122.217,47.3066,3,1,6710,5,1170,6708
622200,-122.304,47.7062,3,1.75,7200,7,1380,8000
474800,-122.353,47.6534,2,3.25,1243,8,1400,1335
465000,-122.339,47.7467,4,2.5,9702,7,1850,7200
389950,-122.375,47.7776,3,1.75,9049,8,2100,8446
650000,-122.122,47.7014,4,2.5,19864,8,2500,13285
